,age,body_type,drinks,drugs,height,sex,smokes,diet_anything,diet_halal,diet_kosher,diet_other,diet_vegan,diet_vegetarian
29137,25,1,2,1,60.0,0,1,True,False,False,False,False,False
29138,30,0,1,0,68.0,1,0,True,False,False,False,False,False
29139,27,0,1,0,69.0,1,0,True,False,False,False,False,False
29140,44,2,1,0,72.0,0,0,True,False,False,False,False,False
29141,26,1,1,0,62.0,0,1,True,False,False,False,False,False
29142,21,2,1,0,66.0,0,1,False,False,False,False,False,True
29143,62,2,1,0,62.0,0,0,True,False,False,False,False,False
29144,28,0,1,0,68.0,1,0,True,False,False,False,False,False
29145,40,0,1,0,68.0,0,0,True,False,False,False,False,False
29146,29,1,2,1,70.0,1,0,True,False,False,False,False,False
29147,24,0,1,0,72.0,1,0,True,False,False,False,False,False
29148,33,0,1,0,65.0,1,0,True,False,False,False,False,False
29149,32,0,1,0,69.0,1,0,True,False,False,False,False,False
29150,23,1,1,0,70.0,1,0,True,False,False,False,False,False
29151,52,0,1,0,68.0,1,0,False,False,False,False,False,True
29152,19,0,1,1,65.0,1,0,True,False,False,False,False,False
29153,30,0,1,0,67.0,0,0,True,False,False,False,False,False
29154,24,0,1,1,75.0,1,0,True,False,False,False,False,False
29155,60,1,2,0,72.0,1,1,True,False,False,False,False,False
29156,31,2,1,1,67.0,0,0,True,False,False,False,False,False
29157,37,0,1,0,72.0,1,0,False,False,False,False,False,True
29158,26,0,1,0,63.0,1,0,True,False,False,False,False,False
29159,25,0,1,1,64.0,1,0,True,False,False,False,False,False
29160,37,1,1,0,68.0,1,1,True,False,False,False,False,False
29161,37,1,1,0,59.0,0,1,False,False,False,True,False,False
29162,30,1,1,0,69.0,1,0,True,False,False,False,False,False
29163,35,0,1,0,66.0,0,0,True,False,False,False,False,False
29164,30,1,1,0,70.0,1,0,True,False,False,False,False,False
29165,39,0,1,1,75.0,1,0,True,False,False,False,False,False
29166,46,1,1,1,72.0,1,0,False,False,False,False,False,True
29167,20,1,1,2,63.0,0,0,True,False,False,False,False,False
29168,34,0,1,0,76.0,1,0,True,False,False,False,False,False
29169,40,0,1,0,64.0,0,0,True,False,False,False,False,False
29170,37,1,1,0,68.0,1,0,True,False,False,False,False,False
29171,24,1,1,0,66.0,1,0,True,False,False,False,False,False
29172,33,2,1,0,67.0,0,1,False,False,False,True,False,False
29173,31,0,1,0,70.0,1,0,True,False,False,False,False,False
29174,29,2,1,0,65.0,0,0,True,False,False,False,False,False
29175,37,0,1,0,67.0,1,0,True,False,False,False,False,False
29176,36,0,2,1,71.0,1,0,True,False,False,False,False,False
29177,24,1,2,0,66.0,1,0,True,False,False,False,False,False
29178,34,0,1,0,64.0,0,0,True,False,False,False,False,False
29179,33,0,1,0,70.0,1,0,True,False,False,False,False,False
29180,30,1,1,0,66.0,1,0,False,False,False,False,False,True
29181,40,2,0,0,72.0,1,1,True,False,False,False,False,False
29182,28,0,1,0,69.0,1,0,True,False,False,False,False,False
29183,34,2,2,1,66.0,0,1,True,False,False,False,False,False
29184,31,0,1,0,67.0,0,0,False,False,False,False,False,True
29185,43,1,1,0,74.0,1,0,True,False,False,False,False,False
29186,29,1,0,0,72.0,1,0,True,False,False,False,False,False
29187,41,0,1,0,64.0,0,0,True,False,False,False,False,False
29188,40,1,0,0,67.0,1,0,True,False,False,False,False,False
29189,30,0,1,0,72.0,1,0,True,False,False,False,False,False
29190,27,0,0,0,70.0,1,1,True,False,False,False,False,False
29191,28,1,0,0,61.0,0,0,True,False,False,False,False,False
29192,24,1,2,0,66.0,0,0,True,False,False,False,False,False
29193,22,1,1,0,65.0,0,0,False,False,True,False,False,False
29194,27,0,1,0,69.0,1,0,True,False,False,False,False,False
29195,20,2,1,1,68.0,1,0,True,False,False,False,False,False
29196,28,0,1,0,71.0,1,0,False,False,False,False,False,True
29197,33,1,1,1,68.0,1,1,True,False,False,False,False,False
29198,38,1,1,0,68.0,0,0,True,False,False,False,False,False
29199,37,1,2,0,64.0,0,0,True,False,False,False,False,False
29200,31,0,2,0,74.0,1,0,False,False,False,True,False,False
29201,35,0,1,0,66.0,0,0,True,False,False,False,False,False
29202,39,1,1,0,69.0,0,0,True,False,False,False,False,False
29203,25,0,1,0,65.0,1,0,True,False,False,False,False,False
29204,24,0,1,0,64.0,0,0,True,False,False,False,False,False
29205,23,1,0,0,68.0,1,0,True,False,False,False,False,False
29206,28,0,1,0,68.0,0,1,True,False,False,False,False,False
29207,48,0,1,0,71.0,1,0,True,False,False,False,False,False
29208,35,1,2,2,72.0,1,0,True,False,False,False,False,False
29209,32,2,1,0,64.0,0,1,True,False,False,False,False,False
29210,56,0,1,1,74.0,1,0,True,False,False,False,False,False
29211,33,0,1,0,68.0,0,0,True,False,False,False,False,False
29212,26,1,1,0,69.0,1,0,True,False,False,False,False,False
29213,22,1,1,0,69.0,1,1,True,False,False,False,False,False
29214,24,1,1,1,69.0,1,0,True,False,False,False,False,False
29215,27,1,1,0,74.0,1,0,True,False,False,False,False,False
29216,28,1,1,0,68.0,0,1,True,False,False,False,False,False
29217,38,2,1,0,63.0,0,0,True,False,False,False,False,False
29218,35,0,1,1,73.0,1,0,True,False,False,False,False,False
29219,40,2,1,1,66.0,1,0,True,False,False,False,False,False
29220,26,0,0,0,70.0,1,1,True,False,False,False,False,False
29221,35,1,2,0,72.0,1,1,True,False,False,False,False,False
29222,39,0,1,0,65.0,0,1,False,False,False,False,False,True
29223,28,1,2,0,73.0,1,0,True,False,False,False,False,False
29224,26,1,2,1,66.0,0,1,True,False,False,False,False,False
29225,21,0,1,0,67.0,1,0,True,False,False,False,False,False
29226,30,2,1,0,69.0,1,0,True,False,False,False,False,False
29227,31,1,1,1,74.0,1,0,False,False,False,True,False,False
29228,28,0,1,0,63.0,0,0,True,False,False,False,False,False
29229,19,1,0,0,73.0,1,0,True,False,False,False,False,False
29230,30,0,2,0,70.0,1,0,True,False,False,False,False,False
29231,32,0,1,0,69.0,1,1,True,False,False,False,False,False
29232,36,1,0,0,67.0,1,0,True,False,False,False,False,False
29233,28,0,1,0,70.0,1,0,True,False,False,False,False,False
29234,36,0,0,0,72.0,1,0,True,False,False,False,False,False
29235,31,0,1,0,67.0,1,0,True,False,False,False,False,False
29236,23,0,1,1,67.0,1,0,True,False,False,False,False,False
29237,29,2,1,0,62.0,0,1,True,False,False,False,False,False
29238,25,2,1,0,70.0,0,0,False,False,False,False,True,False
29239,33,1,1,0,66.0,1,1,True,False,False,False,False,False
29240,28,0,1,0,72.0,1,0,True,False,False,False,False,False
29241,32,1,1,1,63.0,0,0,True,False,False,False,False,False
29242,38,1,1,1,69.0,1,1,True,False,False,False,False,False
29243,26,2,1,0,66.0,0,0,False,False,False,False,False,True
29244,41,2,1,0,71.0,1,0,True,False,False,False,False,False
29245,28,0,1,0,69.0,0,0,True,False,False,False,False,False
29246,33,2,1,0,63.0,0,0,True,False,False,False,False,False
29247,42,0,1,0,66.0,1,0,True,False,False,False,False,False
29248,45,0,1,1,78.0,1,0,True,False,False,False,False,False
29249,20,1,1,0,70.0,1,0,True,False,False,False,False,False
29250,25,0,1,0,71.0,1,0,False,False,False,False,False,True
29251,25,1,1,0,72.0,1,1,True,False,False,False,False,False
29252,33,2,1,0,67.0,1,0,True,False,False,False,False,False
29253,69,0,1,0,66.0,0,1,True,False,False,False,False,False
29254,26,0,1,0,70.0,1,0,True,False,False,False,False,False
29255,25,1,1,0,66.0,1,0,True,False,False,False,False,False
29256,25,1,1,0,66.0,1,0,True,False,False,False,False,False
29257,34,0,1,0,69.0,1,0,True,False,False,False,False,False
29258,39,0,1,0,72.0,1,0,True,False,False,False,False,False
29259,20,0,1,1,68.0,0,0,True,False,False,False,False,False
29260,39,0,1,0,68.0,1,0,True,False,False,False,False,False
29261,24,2,1,0,63.0,0,0,True,False,False,False,False,False
29262,39,2,1,0,68.0,0,0,True,False,False,False,False,False
29263,36,1,1,1,67.0,0,0,True,False,False,False,False,False
29264,26,1,1,1,68.0,0,0,False,False,False,False,False,True
29265,21,1,1,1,69.0,0,0,False,False,False,False,False,True
29266,26,1,0,0,62.0,0,0,True,False,False,False,False,False
29267,32,0,1,0,61.0,0,1,True,False,False,False,False,False
29268,34,2,2,2,66.0,0,0,True,False,False,False,False,False
29269,22,1,1,0,66.0,1,1,False,False,False,False,True,False
29270,25,0,1,0,72.0,1,1,True,False,False,False,False,False
29271,34,0,1,0,69.0,1,0,True,False,False,False,False,False
29272,47,0,1,0,70.0,1,0,True,False,False,False,False,False
29273,24,0,1,0,73.0,1,1,True,False,False,False,False,False
29274,21,1,2,0,68.0,1,0,True,False,False,False,False,False
29275,24,0,1,0,80.0,1,0,True,False,False,False,False,False
29276,61,1,1,1,68.0,1,0,True,False,False,False,False,False
29277,30,1,1,0,69.0,0,0,True,False,False,False,False,False
29278,26,0,1,0,69.0,1,1,True,False,False,False,False,False
29279,19,0,1,1,72.0,1,1,True,False,False,False,False,False
29280,22,0,1,0,72.0,1,0,True,False,False,False,False,False
29281,28,2,1,0,67.0,0,0,True,False,False,False,False,False
29282,30,1,0,0,62.0,0,0,True,False,False,False,False,False
29283,24,0,1,1,72.0,1,0,True,False,False,False,False,False
29284,43,1,1,0,70.0,1,0,True,False,False,False,False,False
29285,25,1,1,0,65.0,0,0,True,False,False,False,False,False
29286,36,0,1,0,72.0,1,0,True,False,False,False,False,False
29287,41,0,0,0,72.0,1,1,True,False,False,False,False,False
29288,26,1,1,1,67.0,1,1,True,False,False,False,False,False
29289,32,0,1,0,64.0,0,0,True,False,False,False,False,False
29290,28,2,1,2,70.0,0,0,False,False,False,False,False,True
29291,23,2,1,1,72.0,1,0,True,False,False,False,False,False
29292,34,1,1,0,62.0,0,0,True,False,False,False,False,False
29293,30,0,1,0,72.0,1,0,True,False,False,False,False,False
29294,31,2,1,0,64.0,0,0,True,False,False,False,False,False
29295,35,0,1,0,74.0,1,0,False,False,False,False,False,True
29296,28,1,1,0,72.0,1,0,True,False,False,False,False,False
29297,50,1,1,0,64.0,0,0,True,False,False,False,False,False
29298,35,0,1,0,66.0,0,0,True,False,False,False,False,False
29299,34,0,0,0,59.0,0,0,True,False,False,False,False,False
29300,22,0,1,0,65.0,0,0,True,False,False,False,False,False
29301,30,0,1,0,70.0,0,0,False,False,False,False,False,True
29302,27,2,1,0,67.0,0,0,True,False,False,False,False,False
29303,30,2,1,0,64.0,0,0,True,False,False,False,False,False
29304,54,0,1,0,63.0,0,0,False,False,False,False,False,True
29305,24,2,1,0,66.0,0,0,True,False,False,False,False,False
29306,46,2,1,0,76.0,1,1,True,False,False,False,False,False
29307,24,0,1,0,72.0,1,0,True,False,False,False,False,False
29308,23,1,2,1,71.0,1,1,True,False,False,False,False,False
29309,64,0,1,0,72.0,1,0,True,False,False,False,False,False
29310,37,0,1,0,72.0,1,0,True,False,False,False,False,False
29311,25,1,1,0,63.0,0,0,True,False,False,False,False,False
29312,23,1,2,1,69.0,1,1,True,False,False,False,False,False
29313,30,1,1,0,66.0,0,1,True,False,False,False,False,False
29314,28,0,2,0,64.0,0,0,True,False,False,False,False,False
29315,29,0,1,0,67.0,0,0,True,False,False,False,False,False
29316,49,0,1,0,64.0,0,0,True,False,False,False,False,False
29317,25,1,0,0,66.0,0,0,True,False,False,False,False,False
29318,24,0,1,0,74.0,1,0,False,False,False,True,False,False
29319,27,1,1,0,71.0,1,0,True,False,False,False,False,False
29320,25,0,1,0,72.0,1,0,True,False,False,False,False,False
29321,24,0,1,0,67.0,0,0,True,False,False,False,False,False
29322,29,1,2,1,67.0,1,0,True,False,False,False,False,False
29323,25,0,1,1,67.0,1,1,False,False,False,True,False,False
29324,41,1,1,0,71.0,1,0,True,False,False,False,False,False
29325,37,0,1,0,70.0,1,0,True,False,False,False,False,False
29326,57,0,1,0,67.0,1,0,True,False,False,False,False,False
29327,42,0,1,0,64.0,0,0,True,False,False,False,False,False
29328,24,0,1,0,66.0,0,0,True,False,False,False,False,False
29329,25,1,1,0,71.0,1,0,True,False,False,False,False,False
29330,31,1,1,0,72.0,1,0,True,False,False,False,False,False
29331,33,2,1,0,67.0,0,1,False,False,False,False,False,True
29332,28,2,2,1,67.0,0,0,True,False,False,False,False,False
29333,36,0,1,0,67.0,0,0,True,False,False,False,False,False
29334,28,0,1,0,75.0,1,0,True,False,False,False,False,False
29335,27,0,1,0,68.0,1,0,False,False,False,False,False,True
29336,45,1,1,0,68.0,1,0,True,False,False,False,False,False
29337,23,0,1,0,73.0,1,0,True,False,False,False,False,False
29338,27,1,0,0,62.0,0,0,True,False,False,False,False,False
29339,33,1,1,0,69.0,1,0,True,False,False,False,False,False
29340,35,0,1,0,73.0,1,0,True,False,False,False,False,False
29341,22,0,1,0,72.0,1,0,True,False,False,False,False,False
29342,29,0,2,0,69.0,1,0,True,False,False,False,False,False
29343,39,0,0,0,64.0,0,0,True,False,False,False,False,False
29344,27,2,1,0,59.0,0,0,True,False,False,False,False,False
29345,40,1,1,0,78.0,1,0,True,False,False,False,False,False
29346,27,1,1,0,69.0,1,1,False,False,False,False,False,True
29347,24,1,1,1,68.0,1,1,True,False,False,False,False,False
29348,26,1,1,0,73.0,1,0,True,False,False,False,False,False
29349,28,0,1,0,59.0,0,0,False,True,False,False,False,False
29350,26,1,0,0,67.0,1,0,False,False,False,True,False,False
29351,30,0,1,0,67.0,0,0,True,False,False,False,False,False
29352,31,0,2,0,69.0,1,0,True,False,False,False,False,False
29353,25,1,1,0,72.0,1,0,True,False,False,False,False,False
29354,31,0,1,0,69.0,1,0,True,False,False,False,False,False
29355,30,0,1,0,73.0,1,0,True,False,False,False,False,False
29356,29,2,2,0,66.0,0,0,True,False,False,False,False,False
29357,35,2,1,0,67.0,0,0,True,False,False,False,False,False
29358,27,0,1,1,60.0,0,0,True,False,False,False,False,False
29359,27,0,1,1,68.0,1,0,True,False,False,False,False,False
29360,26,1,1,0,64.0,0,0,True,False,False,False,False,False
29361,26,2,1,0,61.0,0,0,True,False,False,False,False,False
29362,32,2,1,0,62.0,0,1,True,False,False,False,False,False
29363,36,0,1,0,71.0,1,0,False,False,False,False,False,True
29364,22,1,1,0,67.0,0,0,True,False,False,False,False,False
29365,29,0,2,2,75.0,1,0,True,False,False,False,False,False
29366,24,0,1,0,74.0,1,0,False,False,False,False,False,True
29367,54,2,1,0,69.0,1,0,True,False,False,False,False,False
29368,42,1,1,0,65.0,0,0,True,False,False,False,False,False
29369,63,2,1,1,64.0,0,1,True,False,False,False,False,False
29370,24,1,1,1,72.0,1,0,True,False,False,False,False,False
29371,31,0,0,0,72.0,1,0,True,False,False,False,False,False
29372,38,1,0,0,67.0,0,0,False,False,False,True,False,False
29373,24,2,1,0,78.0,1,0,True,False,False,False,False,False
29374,26,0,1,0,68.0,0,0,True,False,False,False,False,False
29375,42,2,1,0,63.0,0,0,True,False,False,False,False,False
29376,28,1,1,0,65.0,0,0,True,False,False,False,False,False
29377,35,2,1,0,61.0,0,0,True,False,False,False,False,False
29378,24,0,1,1,64.0,0,1,False,True,False,False,False,False
29379,23,0,0,0,74.0,1,0,True,False,False,False,False,False
29380,35,0,1,0,62.0,0,0,True,False,False,False,False,False
29381,34,0,1,0,65.0,0,0,False,False,False,False,False,True
29382,26,1,2,0,71.0,1,0,True,False,False,False,False,False
29383,28,1,1,1,66.0,1,0,True,False,False,False,False,False
29384,21,1,1,1,72.0,1,0,True,False,False,False,False,False
29385,50,0,1,0,70.0,1,0,True,False,False,False,False,False
29386,20,0,0,0,69.0,1,0,True,False,False,False,False,False
29387,36,1,2,2,65.0,1,0,True,False,False,False,False,False
29388,39,1,1,0,68.0,1,1,True,False,False,False,False,False
29389,35,1,1,0,72.0,1,1,True,False,False,False,False,False
29390,23,0,1,0,74.0,1,1,True,False,False,False,False,False
29391,29,2,2,2,68.0,1,0,True,False,False,False,False,False
29392,29,1,2,1,64.0,0,0,True,False,False,False,False,False
29393,32,0,1,0,71.0,1,0,True,False,False,False,False,False
29394,23,0,1,0,73.0,1,0,True,False,False,False,False,False
29395,30,0,2,1,71.0,1,1,True,False,False,False,False,False
29396,30,0,1,0,70.0,0,0,True,False,False,False,False,False
29397,26,0,1,1,71.0,1,0,True,False,False,False,False,False
29398,28,1,1,0,62.0,0,0,True,False,False,False,False,False
29399,28,1,1,0,69.0,0,0,True,False,False,False,False,False
29400,45,1,1,0,64.0,0,0,True,False,False,False,False,False
29401,28,2,1,0,67.0,0,0,True,False,False,False,False,False
29402,35,2,1,0,69.0,0,0,True,False,False,False,False,False
29403,35,2,1,0,69.0,0,0,True,False,False,False,False,False
29404,25,0,1,1,66.0,0,1,False,False,False,False,False,True
29405,43,0,1,0,66.0,0,0,True,False,False,False,False,False
29406,18,2,1,1,68.0,0,0,False,False,False,False,False,True
29407,42,0,1,0,64.0,0,0,True,False,False,False,False,False
29408,27,1,1,0,65.0,1,0,True,False,False,False,False,False
29409,22,1,1,0,73.0,1,1,True,False,False,False,False,False
29410,24,1,1,0,73.0,1,0,True,False,False,False,False,False
29411,40,0,1,0,71.0,1,0,True,False,False,False,False,False
29412,33,0,1,0,65.0,0,1,False,False,False,False,False,True
29413,31,2,1,0,64.0,0,0,True,False,False,False,False,False
29414,32,1,0,0,76.0,1,0,True,False,False,False,False,False
29415,28,1,1,0,76.0,1,0,True,False,False,False,False,False
29416,27,0,1,1,64.0,0,0,True,False,False,False,False,False
29417,27,0,1,0,68.0,0,0,False,False,False,False,False,True
29418,23,0,1,0,70.0,1,0,True,False,False,False,False,False
29419,23,1,1,0,74.0,1,0,True,False,False,False,False,False
29420,28,1,1,1,63.0,0,0,True,False,False,False,False,False
29421,27,0,1,0,71.0,1,0,True,False,False,False,False,False
29422,27,1,1,0,70.0,1,0,True,False,False,False,False,False
29423,27,0,1,0,72.0,1,0,True,False,False,False,False,False
29424,47,1,2,0,68.0,0,0,True,False,False,False,False,False
29425,28,2,1,0,64.0,0,0,True,False,False,False,False,False
29426,26,0,1,1,68.0,1,1,True,False,False,False,False,False
29427,27,0,1,0,67.0,0,0,False,False,False,False,False,True
29428,41,0,1,0,70.0,1,0,True,False,False,False,False,False
29429,32,1,1,0,67.0,0,0,True,False,False,False,False,False
29430,39,2,1,1,73.0,1,1,True,False,False,False,False,False
29431,32,2,2,0,63.0,0,0,True,False,False,False,False,False
29432,27,2,2,1,73.0,1,1,True,False,False,False,False,False
29433,29,0,1,0,66.0,0,0,True,False,False,False,False,False
29434,34,0,1,0,67.0,1,0,False,False,False,False,False,True
29435,29,0,1,0,64.0,0,0,True,False,False,False,False,False
29436,22,1,1,0,65.0,1,1,True,False,False,False,False,False
29437,33,0,1,1,70.0,1,0,True,False,False,False,False,False
29438,49,1,1,0,73.0,1,0,True,False,False,False,False,False
29439,62,0,1,0,65.0,0,0,True,False,False,False,False,False
29440,30,0,1,0,74.0,1,0,True,False,False,False,False,False
29441,40,1,1,1,70.0,0,0,True,False,False,False,False,False
29442,30,1,2,1,70.0,1,1,True,False,False,False,False,False
29443,28,1,1,0,70.0,1,0,True,False,False,False,False,False
29444,28,0,1,0,77.0,1,0,False,False,False,False,False,True
29445,25,1,0,0,62.0,0,0,False,False,False,False,True,False
29446,36,2,1,1,63.0,0,0,True,False,False,False,False,False
29447,23,1,2,1,61.0,0,0,True,False,False,False,False,False
29448,30,1,2,1,63.0,0,0,True,False,False,False,False,False
29449,26,0,1,1,72.0,1,0,True,False,False,False,False,False
29450,38,1,1,0,69.0,0,0,True,False,False,False,False,False
