,body_type
55724,0
18920,0
59084,0
37219,0
997,0
52965,0
19736,1
41380,0
3964,0
37228,0
56983,0
30223,0
10753,0
32382,1
49006,1
49423,1
23846,0
13967,0
59664,0
59538,0
20611,0
49753,0
276,0
13906,1
10262,0
39758,1
13636,0
33083,0
41314,0
20682,1
29571,0
38929,0
25154,0
37588,0
28165,0
2837,0
38473,1
21444,0
37033,0
7353,0
30349,0
1405,0
8176,1
16766,0
51875,0
57182,0
45952,0
31022,0
9418,0
44131,0
32393,0
57497,0
43557,0
37503,0
30419,0
43305,0
47514,0
36768,0
4807,0
34670,1
12811,0
35994,1
25396,1
27196,0
6945,0
32589,0
30036,0
17227,0
39585,0
9759,0
48418,0
24404,0
18734,0
44419,0
2775,0
2304,0
45382,0
15682,0
51270,0
43384,0
10820,1
32717,0
31343,0
10457,0
59400,0
19868,0
56178,1
10495,0
40340,0
49473,0
22493,0
55483,0
46048,1
3650,0
21817,1
3970,0
17659,0
35588,0
11091,0
9871,0
15714,0
57359,0
12620,1
10643,0
47171,0
23710,0
17582,1
5029,0
35527,1
31232,0
17468,0
53729,0
36053,0
37705,0
23439,0
30727,0
28795,0
59657,0
873,0
5635,0
43505,0
18256,1
9478,0
41161,0
56121,0
23898,0
23957,0
24823,0
47188,0
6149,0
8710,0
27725,1
16242,0
51177,0
20608,0
16444,0
22724,0
59386,0
26177,0
42775,1
46039,0
50447,0
26740,1
14145,0
50151,0
7765,0
11026,0
27818,0
10601,0
36617,0
34901,0
27258,0
36806,0
57110,0
37549,1
39683,0
12754,0
17417,0
2089,0
12997,0
5086,1
11287,0
6842,0
46061,0
33892,0
10398,0
31122,1
58383,0
48490,0
46393,0
42037,1
33006,0
59738,0
52734,0
36239,1
26367,0
49601,0
11780,0
32301,0
39971,0
30756,0
51420,0
16792,1
3888,0
50023,0
58532,0
38503,0
57647,0
39419,1
31058,1
13863,0
34590,0
54729,1
48270,0
54160,0
17447,0
442,0
41930,0
57043,0
41291,0
18689,0
21144,0
35205,0
21013,0
43055,0
50104,0
34965,0
50114,0
57107,0
48201,0
52914,0
20344,0
48511,0
28149,0
2317,0
18039,1
20973,0
1750,0
28949,0
44500,0
43162,0
25742,1
12453,0
53883,0
58828,1
31200,1
19208,0
33111,0
20962,0
29769,0
26678,0
17844,1
56543,0
26368,0
39119,0
36102,0
1711,0
28784,0
2534,0
46860,0
53622,1
37591,0
5298,0
44413,0
59800,0
52027,0
16993,0
17718,0
33902,0
23794,0
20281,0
15253,0
21045,0
56727,1
32534,1
21702,0
36397,0
9761,0
19448,0
39148,0
25300,0
45853,0
57966,1
55199,0
53302,1
45350,0
21887,0
10201,0
57544,0
5653,0
42612,1
18012,1
2312,0
75,1
24620,0
35027,0
490,1
30705,1
13314,0
46245,0
53915,0
10732,0
13745,1
41929,0
42884,0
23749,0
20643,0
11537,0
17412,0
46737,1
38782,0
4154,0
55433,0
44868,1
48099,0
52383,1
15254,0
27694,0
34737,0
6548,0
43788,0
53358,0
21054,0
2438,0
45791,0
41423,0
58610,0
1040,0
25598,0
30167,0
32904,0
15608,1
20326,0
22220,0
57603,0
49214,0
49120,0
57515,1
23991,0
57324,0
26492,0
36390,0
38124,0
40737,0
34110,0
18969,0
27338,0
44486,0
55788,1
1097,0
96,0
26672,0
59299,0
28968,0
16550,0
47929,0
45397,0
36190,0
41441,1
57811,0
6597,0
12187,1
36322,0
51953,0
14583,0
24833,0
9305,0
14599,0
10260,0
21126,1
55283,0
9310,1
40072,0
10163,0
48709,0
16268,0
5642,0
19080,0
34296,0
59174,0
25724,0
56153,0
55515,0
35066,0
31442,0
30226,0
25411,0
4676,0
29059,0
11372,0
18872,0
27430,0
23214,0
35575,0
17283,0
20021,0
37671,0
54358,0
8574,0
46681,0
48411,0
9066,0
20505,0
47036,0
47770,0
41951,0
49346,1
3180,0
56023,1
43100,0
59554,0
45704,1
35602,0
58360,1
10116,0
49743,0
38200,0
50598,0
27176,0
4048,0
20211,0
47674,0
26204,0
55130,1
2050,0
5777,0
59779,0
25230,0
47762,0
2445,0
42831,0
8744,1
28912,0
14121,0
43362,0
45987,0
59326,0
41717,0
46931,0
13879,0
24192,1
41022,0
53130,0
8811,0
44626,0
13765,0
36212,0
3321,0
23964,1
43184,0
1458,0
51768,0
26634,0
33410,0
46648,0
6309,0
18036,0
44732,0
40357,1
52755,0
34006,0
45623,0
38094,0
46951,0
15276,0
43348,0
47797,0
1714,1
50993,0
55705,0
45595,0
11490,0
7336,0
55594,0
41603,0
19283,0
58182,0
48618,0
136,0
27913,0
27840,1
29348,0
15958,0
42170,0
12858,0
32553,0
41488,1
44548,0
19132,1
52795,0
20285,0
18188,0
11186,1
28041,0
54577,0
37771,0
47779,0
23432,0
38676,0
15121,0
35239,0
18,0
38304,1
4010,0
39569,0
41133,0
49602,0
45162,0
52854,0
56827,0
13026,0
13031,0
29657,0
1026,0
54941,1
24002,0
25268,0
46367,0
820,0
17241,0
14120,1
34807,0
17875,0
2725,0
39302,0
24778,0
51833,0
51445,0
28202,0
38002,0
15900,0
4638,0
56347,0
49388,0
35630,1
944,0
37766,0
58425,0
18087,0
29321,0
41769,0
55881,0
57796,0
1230,0
10810,0
57537,0
36962,0
34260,1
28631,0
14376,0
48773,0
24965,1
38419,0
20864,0
32726,0
41190,0
26156,0
10546,0
27252,1
48072,0
4615,0
34080,0
46690,0
950,0
18559,0
42164,1
51711,0
35475,0
18913,0
22925,0
28606,0
17822,0
18508,0
19540,0
47643,0
24790,1
50321,0
19294,0
18045,0
23544,0
23342,0
11657,0
30661,0
2028,1
38366,0
38351,1
47565,0
59850,0
55973,0
23963,1
7801,0
6524,0
38487,0
6681,0
41557,0
44703,0
19565,0
18570,0
36027,0
28285,1
38714,1
31661,1
3730,0
44660,1
40177,0
55372,0
15672,0
53318,0
44046,0
15408,0
14252,0
23267,0
12456,1
28645,0
4735,0
50482,0
12677,0
44379,0
35104,0
32292,0
53341,0
22611,0
39366,0
36045,0
56633,0
17171,0
28783,0
19982,0
58385,0
45729,0
35408,0
34196,0
18594,1
10001,1
16129,0
18195,0
16794,0
44114,0
20011,0
57607,0
29034,0
25511,0
39296,0
37615,0
25839,1
45418,0
102,0
51651,0
45212,0
7016,0
1836,0
48513,0
19562,0
56902,0
4224,0
1373,0
45224,0
22981,0
17650,0
51865,0
53127,0
23182,0
27858,0
9515,0
45045,1
802,0
46883,0
56447,0
55969,1
40326,0
30586,0
14597,0
26176,0
7754,0
15047,0
36472,0
37856,0
53721,0
43458,0
27151,0
56279,0
9698,1
49090,1
24212,0
11322,1
7106,0
47093,1
44877,0
12226,1
50950,0
33385,1
59136,0
26485,0
11043,0
23463,0
5647,0
43495,0
28822,0
19907,1
10792,0
53010,0
11175,0
38260,0
6726,0
39210,1
55958,0
9920,1
30861,0
15450,0
12713,0
45441,0
3957,0
39293,0
20581,0
35860,0
39681,0
7783,0
6109,0
40909,0
40202,0
37881,1
50584,0
21344,0
16681,0
15455,0
2475,0
28110,0
43048,1
40941,1
51326,0
41146,0
37821,0
635,1
52624,1
9895,0
52064,0
32373,0
36552,1
18714,0
13558,1
28058,0
18464,0
491,1
10471,0
56049,0
50852,0
20981,0
15311,0
33106,0
8516,0
28932,0
15679,0
33230,0
14013,1
57567,0
14331,1
47225,0
18960,0
23560,0
58695,0
45760,0
49378,0
35352,0
16493,0
1126,0
3997,1
30125,0
11896,0
17461,0
34452,0
45565,0
50989,0
58941,0
19334,0
2557,0
36052,0
56495,0
23087,0
326,0
59858,0
52727,0
48645,0
45812,0
26716,0
14706,1
42931,0
3229,0
35594,0
36817,1
22635,0
52380,1
976,0
32,0
37906,0
45156,0
49596,0
39879,0
21385,0
7398,0
5565,0
42643,0
47332,0
17261,0
20133,0
12892,0
50451,0
20114,0
14540,0
27896,0
49899,0
1738,0
58716,0
52916,0
3216,0
22276,0
34413,0
54335,0
47111,0
53530,0
51289,0
26061,0
3165,0
48778,0
13536,0
18510,0
26122,0
12704,0
38174,0
3787,0
39760,0
21027,1
34036,0
17707,0
56314,1
22569,1
16245,0
41561,0
22317,0
49763,0
31895,0
32315,1
11578,0
39659,0
2931,0
51897,0
32203,0
24863,0
49503,0
5485,0
38310,0
41094,0
57935,0
25329,0
6999,1
52950,0
5644,0
25231,0
10576,0
55336,0
14901,0
34411,0
6295,0
34497,0
30600,0
22202,1
5617,1
16935,0
29755,1
12657,0
14750,1
52506,0
16688,1
31194,0
41906,0
34925,0
31826,0
19096,0
47413,0
47458,0
43615,0
25603,0
3685,0
13992,0
19410,0
38645,0
20899,0
30381,1
11663,0
8251,0
27337,0
20097,0
36393,0
43711,1
46136,0
31443,0
22989,0
44546,0
3169,1
16559,0
33282,0
25510,0
41696,0
19682,1
15519,0
45627,0
1963,1
14970,1
18282,0
45859,0
14339,0
30209,1
41766,0
14143,1
32861,0
49088,0
37773,0
31227,0
30680,0
16337,0
3626,0
29487,0
13741,0
5979,0
29940,0
47989,0
48306,1
42840,1
56036,1
4047,0
35234,0
17046,0
43293,0
10845,0
19864,1
26698,1
50822,0
31379,0
1781,0
20272,0
39364,1
34698,0
42034,0
49734,0
30899,0
29568,0
52147,0
56755,0
2918,1
17300,1
37921,1
19856,0
51992,0
45480,0
7104,0
30173,0
37901,0
23360,0
32579,0
2123,0
41090,0
37293,0
15128,0
17231,0
7086,0
20905,0
36122,0
30980,0
32060,0
38702,0
32939,0
30570,1
56324,1
15750,0
45088,1
52218,0
52877,1
8474,0
1968,0
53026,1
26409,0
40954,1
31358,1
16698,0
41744,0
30405,0
49440,0
28665,0
49281,0
16686,0
44643,0
52703,0
51110,0
6115,0
44707,0
41136,0
45667,1
49798,0
14818,0
1718,0
36249,0
7001,1
45598,0
19381,0
42394,0
47109,0
56798,0
36360,0
1322,0
50405,0
54175,0
40289,0
8797,1
48768,0
25634,0
36970,0
38411,0
57551,0
3001,0
29634,0
47517,0
50306,0
27130,0
42922,0
1099,0
51162,0
19511,0
16806,0
16229,0
56889,0
26049,1
28917,0
31576,0
58486,0
20749,0
22739,0
59124,0
48616,0
34971,0
2175,0
54567,0
53739,0
54395,0
39117,0
4418,1
33046,1
51715,0
11606,0
15967,0
299,1
55417,0
59936,0
16879,0
19229,0
54396,0
53419,1
24516,0
8910,0
21950,0
30894,0
29501,0
35351,0
16066,0
16042,0
13852,0
5205,0
12153,0
53442,0
32161,1
55218,0
4879,1
20313,1
40164,0
5519,0
17589,0
5263,1
3091,0
17694,0
14086,0
19101,0
4845,0
24037,0
56171,0
3447,1
55999,0
46997,0
7862,1
49442,0
19725,0
22399,0
42990,0
21020,0
8515,0
3462,0
20826,0
53270,0
25465,0
16055,0
14736,1
15025,0
48700,0
40288,0
40534,0
41814,0
9987,0
43056,0
43326,1
35407,1
18874,1
20483,0
1937,0
39395,0
27918,0
16301,0
21823,0
39544,0
13040,1
1864,1
23522,0
45415,0
17306,0
28592,0
59899,0
14422,0
16487,1
59544,1
29698,0
45152,0
26610,0
9786,0
36049,0
17276,0
43650,0
33297,1
49998,0
31048,0
4552,0
7781,0
53964,0
24886,0
36441,0
16435,0
16166,0
33683,0
59414,0
28599,0
44224,0
58261,0
25379,0
26771,0
48459,0
1500,0
44524,0
32657,0
9204,0
28832,1
29939,0
30973,1
28913,0
9474,0
34921,0
58259,0
18361,0
39031,0
45128,0
38442,0
352,0
52251,0
41651,0
40006,0
59155,0
34310,0
1195,0
14471,0
53016,0
10062,0
42519,0
12228,0
331,0
57566,1
5902,0
5109,0
40694,0
4050,0
29194,0
36245,0
59203,1
8482,0
828,1
45793,0
3605,0
9042,0
14394,0
54844,0
8728,1
34239,0
53703,0
20625,0
38192,0
24021,0
53043,0
27488,0
28196,0
58277,0
37544,0
56542,0
27914,0
15192,0
4647,0
1248,0
54044,0
24364,1
45824,0
39466,0
24663,0
11015,0
923,0
2796,0
21317,0
45090,0
32132,0
47237,0
55070,0
24378,0
43344,0
6140,0
43678,0
53234,0
47634,0
50226,0
34568,0
35410,0
53760,0
43825,0
24160,0
51226,0
31135,0
4705,1
55995,0
24664,0
55319,0
10413,0
17899,1
39645,0
19319,1
46761,0
53369,0
57347,0
258,0
22618,0
19964,0
3445,0
29292,0
6568,0
13122,0
47032,0
29380,0
9932,0
22734,0
39133,0
41227,1
10281,0
36578,0
7225,0
40751,0
46296,1
44733,0
13699,1
52348,0
44160,0
58405,0
7485,0
8952,0
20584,0
9614,1
8560,0
57302,0
2793,0
32844,0
29302,1
32895,0
25133,0
57236,1
8708,1
56110,1
45053,0
51267,0
57201,0
42054,0
54137,0
868,0
21102,0
28811,0
53904,0
57729,0
55932,0
11169,0
26666,0
20854,0
29362,1
59329,0
35552,0
59043,0
5571,0
27934,0
45425,0
2546,0
19948,1
57445,0
19179,0
16892,0
24563,0
5823,0
41837,0
26314,1
33251,0
48625,0
14047,0
23027,0
4992,0
59622,1
21657,0
25343,1
58869,0
29286,0
9201,0
26436,0
19052,0
58825,0
39450,0
15785,0
2149,1
34149,0
11315,0
9460,0
11448,0
7165,0
18276,0
19249,0
47492,0
46145,0
12353,0
58714,0
16787,0
32175,1
38668,1
20773,0
49144,0
6578,1
23317,0
39051,0
5065,0
57368,0
44684,0
58426,1
33322,0
36724,0
24082,0
11368,1
1509,0
59773,0
47116,1
56566,1
7820,0
9061,0
7097,0
50185,1
6774,0
5542,0
21845,1
31912,0
44898,0
30142,0
40300,0
8794,0
5352,1
29697,0
12054,0
45813,0
46782,1
27966,0
23424,0
18658,0
29670,0
31653,0
50946,0
49190,1
27600,0
35671,0
54735,1
25178,0
56154,0
8866,0
10397,0
28139,0
7354,0
9619,0
44403,0
24596,1
51572,1
39577,0
45958,0
23580,0
29036,0
11098,0
41003,0
45781,0
21909,0
33210,0
49491,1
29334,0
46195,0
58326,0
4412,1
9083,1
15602,0
12547,0
18791,0
51339,0
23170,0
20968,0
30504,0
44931,0
42703,0
50805,0
22365,0
49355,0
54246,0
47276,0
8990,0
57257,0
54310,0
7779,0
20953,0
21625,0
5648,0
44903,1
2660,0
51877,0
37032,1
2703,0
55393,0
45879,0
58762,0
16524,0
12444,0
38213,0
52784,1
54316,0
53233,0
43066,0
43612,0
42360,0
6391,0
43325,0
42477,0
33170,0
25782,0
54656,0
7612,0
8530,0
38018,0
42431,0
40985,0
47572,1
31124,0
18723,0
4190,0
9294,0
23766,0
55717,0
10567,1
33837,1
46976,0
36202,0
49164,0
19152,0
49939,0
59791,0
58679,0
19119,0
17612,0
43728,1
33853,0
11651,0
4841,0
15934,0
19413,1
58713,0
5441,0
48716,1
5968,0
34995,0
49817,0
28993,0
33940,0
34964,1
14771,0
45534,0
54211,0
27313,0
11299,0
1939,0
35043,0
34805,0
33228,0
25744,0
57169,0
42101,0
1674,0
35488,0
41076,1
32395,0
57412,1
11620,0
7167,1
7163,0
20576,0
41965,0
56155,0
378,0
30348,0
36106,0
40950,0
12364,0
17324,0
48082,0
35438,1
2743,0
43013,0
8138,0
3477,0
52136,0
57605,0
9383,0
23405,0
54616,0
19742,0
38732,0
16980,1
9212,0
36840,0
45011,0
18793,1
43581,0
59626,0
25788,0
51734,0
59694,0
38218,0
38325,0
56071,1
35846,0
40274,0
52904,0
57965,0
18459,0
6420,1
26927,0
45449,0
53392,0
51145,0
47982,1
24785,0
48927,0
30788,0
43821,1
54794,0
9293,0
47497,0
29341,0
19975,0
8051,1
59934,0
35967,0
27663,0
29974,0
19364,1
49526,0
45721,0
11058,0
58329,0
5451,0
38800,0
32150,0
37836,1
723,0
49761,1
24855,0
37974,0
10300,0
18269,1
25509,0
22570,0
49141,0
2098,1
49293,1
56387,0
22663,0
10638,0
23340,0
20414,0
55823,0
17758,0
5072,0
25588,0
7966,0
31659,0
29506,0
51067,0
24920,1
22677,0
46539,0
381,0
57691,1
27002,0
634,0
30416,0
57934,0
50207,0
44601,0
39248,0
29021,0
46448,0
40188,0
308,0
31265,0
49536,0
28792,1
55102,0
20841,1
12732,0
39428,1
6459,0
49941,0
4490,0
20785,0
30037,0
45878,0
28564,0
18454,0
26068,0
32823,0
29823,0
45461,1
35480,0
33406,0
58398,0
39960,1
54992,0
8001,0
26503,0
40997,0
44414,0
38771,0
6690,0
6801,0
38962,0
11471,0
8027,0
50503,0
25433,0
8065,0
48708,0
21386,0
47776,0
46485,0
26781,0
17123,0
49220,0
159,0
33387,0
14126,0
26561,0
46785,0
15122,0
43692,0
3726,0
45822,0
41683,0
11102,0
17897,0
44766,0
44028,0
47485,1
29691,0
19507,0
18143,0
52243,0
53784,0
739,0
35935,0
50089,0
4889,0
32428,1
24080,0
28007,0
56615,0
16640,0
37732,0
48400,0
4346,0
3857,0
526,0
56047,0
55476,0
23147,1
56886,0
12581,0
33136,1
24651,1
44788,1
11795,0
10278,1
47247,0
25305,0
44235,0
38378,0
20823,0
23268,1
210,1
45537,1
3381,0
42426,0
50157,0
53923,0
39998,0
11280,0
42600,0
29315,0
33889,0
45178,0
25562,0
28137,0
41050,1
22744,1
31583,0
9138,0
22738,0
17603,0
37000,0
5854,0
40974,0
39974,0
53159,0
36333,0
5745,1
26581,0
20913,0
38388,0
46036,0
8450,1
34118,0
58313,0
59446,0
44136,0
639,0
12611,0
28748,0
10036,0
28965,0
1116,0
3615,1
31931,0
36513,0
5578,1
34584,0
38064,0
2251,1
43761,0
7210,0
16855,0
14133,0
8372,0
38394,0
3464,1
2142,0
57180,1
30296,0
37949,0
43380,0
40263,0
5217,0
32173,0
5803,0
6891,0
6514,1
14037,0
2008,0
47412,0
58118,0
16112,0
5194,0
21612,1
31725,0
51320,0
21503,0
44747,0
1460,0
33660,0
31899,0
34553,0
844,0
39157,1
9648,0
57126,1
54444,0
31482,0
45268,0
12933,0
56104,0
50550,0
17279,0
57165,0
10308,0
24381,0
41270,0
57123,0
2593,0
48305,0
53256,0
29836,0
49806,0
38171,1
24513,0
34649,0
34247,0
24871,0
48893,0
24816,0
8193,1
55004,0
8056,0
54776,1
57154,1
35023,1
56174,0
48151,1
8552,1
43564,0
48692,1
51652,0
1140,0
19389,0
57527,0
4401,0
25320,0
55749,1
39909,1
5464,0
29391,0
37476,1
45402,0
22818,0
52445,1
21011,0
17016,0
43766,0
4339,0
40703,1
30741,0
38626,0
40315,0
31224,0
10773,0
10027,0
33186,1
7993,0
6936,0
45127,1
34834,0
25882,0
48496,0
38931,0
18390,0
11597,0
4604,0
48623,0
31859,1
30791,0
23055,0
2816,0
6670,0
17712,0
7139,0
26592,0
58984,0
13721,1
25497,0
51138,0
57413,0
29514,0
11535,0
43125,0
57343,0
56072,0
25652,0
7621,0
38147,0
3432,1
37849,0
33532,0
10748,0
39334,0
13245,0
40512,0
6045,0
47227,0
18077,1
25072,0
18440,0
57525,0
24269,1
772,0
31848,0
59707,0
12953,0
22073,0
1905,0
22589,0
42027,0
50176,0
22631,0
58635,0
21358,1
53848,0
51298,0
25083,0
54193,0
4581,1
59233,0
7713,0
52069,0
26066,0
36714,1
7242,0
53073,0
10802,0
9642,0
36600,0
11869,1
48940,0
35880,0
44567,0
41114,0
15303,0
53267,0
45955,0
7528,0
30683,0
56712,0
44025,0
1788,0
56413,0
47371,1
14689,0
8854,0
56252,0
44079,0
40429,0
4898,0
21564,0
12600,0
22827,0
37983,0
50376,0
39355,0
40964,0
43867,0
20118,0
13881,0
53367,0
18775,1
21354,0
21342,0
15165,0
1069,0
50412,0
23867,0
54161,0
49332,0
1480,0
27548,0
36813,1
3240,0
51918,0
42809,0
27307,0
39811,0
2385,0
45931,1
30715,1
24802,0
28790,0
49428,0
37712,0
8170,0
12285,1
23334,0
21007,0
51557,0
17567,0
7166,0
42226,0
42230,0
38889,0
44591,0
58410,0
3829,0
46926,0
57698,0
17927,1
47871,0
45278,0
881,0
58684,0
46857,0
31949,1
47662,0
29947,0
12394,0
29204,0
28344,0
7690,0
32067,0
48798,0
45583,0
19112,0
38484,0
532,0
43759,0
57410,0
59058,0
31773,0
16079,0
15699,0
27302,0
42980,0
51429,0
22191,1
21755,0
3692,0
53348,0
58228,0
3607,0
34975,0
30876,0
45060,0
58653,0
41503,1
55334,1
48945,1
27555,0
11172,0
20806,0
20296,0
57795,0
21433,0
13009,0
6656,0
5350,1
46348,0
50693,1
56118,0
14980,0
15603,0
40836,0
43405,0
30214,0
4820,0
12783,1
23810,0
43345,0
13508,0
49095,0
29451,0
31711,0
31918,1
49928,1
25000,0
16982,0
37438,0
5,0
43677,0
23509,0
39576,0
55356,0
40208,1
16373,0
36358,0
25218,0
7537,0
28236,0
38070,0
47714,0
51371,0
54771,0
21254,0
44223,0
59911,1
33086,0
33515,0
14831,0
57862,0
10921,0
25141,0
28451,0
57694,0
58143,0
21150,1
7096,0
59798,0
20117,0
42393,0
52367,0
58188,0
55298,0
30959,0
51576,0
21741,0
53148,0
52466,0
7403,1
7178,1
985,0
30239,0
23774,0
49812,1
41511,0
202,0
26260,0
54115,0
49576,0
138,0
41085,0
37872,0
30667,0
15044,0
19738,0
47314,0
47573,1
25718,0
50600,1
47043,1
41758,1
17617,0
2193,0
29202,0
3384,0
30075,0
7548,0
16019,0
52050,1
46313,0
5770,0
37740,0
4718,0
35579,0
21030,0
54772,0
9416,0
24023,0
12349,0
7480,0
35517,1
31716,0
10533,0
15102,0
43745,1
1386,1
25764,0
4835,0
39347,1
15758,0
42597,0
32350,0
20451,0
31077,1
21836,0
47630,0
8555,0
18279,0
36034,0
17551,0
19958,0
26093,1
6305,0
35970,1
10070,0
22056,0
22348,0
55815,1
2161,1
27121,0
19927,0
19694,0
11035,0
10628,0
16565,0
37202,1
39508,0
40667,0
18052,0
40920,0
45674,0
19782,0
59831,0
19995,1
59293,1
42344,0
36605,0
5800,0
54607,0
19772,0
38312,0
50806,0
43041,1
32745,0
1199,0
34882,0
31451,1
20820,0
39078,0
15523,0
56803,0
10150,1
16786,0
38202,0
30966,0
37697,0
44541,1
59423,0
46009,1
16912,0
5710,0
19323,0
10058,1
47063,1
15935,0
13952,0
42557,0
51997,0
10721,0
51397,1
11726,0
43279,0
28624,0
4952,0
19201,0
28762,0
9295,0
54470,0
45555,0
15001,0
55187,0
58470,0
51364,0
33635,0
18059,0
40670,1
24403,0
42005,1
23907,0
37171,0
39109,0
49520,0
54231,1
9021,0
9845,0
5761,0
55712,0
43188,0
9505,0
42913,0
51960,0
4192,0
15556,1
14731,0
25716,0
53240,0
54765,0
46980,0
19404,0
30114,0
13421,0
15618,0
28064,0
19479,0
26720,0
48719,0
21811,1
11825,0
5804,1
40149,0
54226,0
43427,0
11804,0
22922,0
27717,0
13099,0
18324,0
39776,0
43173,0
4065,0
11532,0
51916,0
31673,0
57539,0
10850,0
19654,0
31494,0
31110,0
40262,0
30339,0
57092,0
11370,0
56265,1
14886,0
17559,0
19382,0
51001,1
15792,0
36385,0
775,0
46735,0
46889,0
6558,0
43434,0
10086,0
42246,0
16846,0
37084,0
284,1
10801,0
23374,1
53199,0
22906,0
45228,0
52657,0
11685,0
52655,0
33342,1
13750,0
16391,0
52661,0
51215,0
24490,0
48782,1
2713,0
59497,0
33984,0
10515,0
59660,0
28327,0
39592,0
5408,1
29193,0
50957,0
50587,0
42481,1
26629,1
54151,0
36443,1
30706,1
36278,0
40427,0
33341,0
37421,1
32911,0
42260,0
58819,0
41443,1
819,0
478,0
5234,0
59536,0
11353,0
15949,0
19751,1
7141,0
31543,0
27036,0
22735,0
46862,0
12781,0
58485,0
51584,0
21414,0
27186,0
51650,0
10975,0
1219,1
40643,0
39624,0
34728,0
26756,1
16333,0
35229,0
19740,1
23065,0
35474,0
32457,0
1352,1
55321,0
494,0
275,0
29799,0
2018,0
32643,0
49058,0
37440,0
57227,0
49611,0
26096,0
42821,0
24027,1
21212,0
13858,1
47665,0
21328,0
20744,0
11432,0
53977,0
10862,0
11656,0
28021,0
57240,1
23979,0
44504,0
32913,0
28679,0
49029,1
38256,0
54724,0
55638,0
40102,1
34216,1
22451,0
12529,0
13748,0
50794,0
40127,0
44902,0
38899,0
59310,0
54708,0
13160,0
38780,0
42134,0
41801,0
47950,0
27510,0
38618,0
7227,1
28362,0
17514,0
39039,0
7169,0
52545,1
54488,0
1536,0
18233,0
46456,0
34800,0
10038,1
26677,0
15020,0
43161,0
5330,0
45004,0
31704,0
52656,0
42609,0
44497,0
34829,0
36154,1
30535,0
26029,0
23556,1
59631,0
28422,0
4601,0
51606,0
16623,0
18252,1
20920,0
14687,0
46729,0
55924,0
14719,0
37835,0
33438,1
28366,1
1846,0
12550,0
11764,0
18918,0
41501,0
50227,0
48689,0
54473,1
12368,0
17684,0
36822,0
28948,0
7702,0
54812,0
13231,1
16653,1
28701,0
55791,0
56784,1
6125,0
8943,0
37178,1
37827,0
16864,0
14288,0
51616,0
48013,1
44397,1
28121,0
52371,0
56508,0
1277,0
3099,0
5027,1
12176,0
2995,0
37143,1
53015,0
29032,0
26697,0
47278,1
28080,0
5984,0
22148,0
56041,0
47350,0
58558,0
59159,0
28770,0
55556,0
44439,0
47575,0
12399,1
55948,0
53361,0
27760,0
45649,1
31748,1
52393,0
30534,1
46647,1
47940,0
59625,1
6835,1
15658,0
1459,0
56120,0
28989,0
53796,0
21740,0
34799,0
41999,1
10309,0
11609,1
14324,1
21543,0
15584,0
43149,1
39519,0
41808,0
16661,0
19411,0
7868,0
50073,0
41578,1
36607,0
6162,0
46963,0
40046,0
51766,0
12314,0
21025,0
26639,0
6861,0
54550,0
58623,0
31119,1
36147,0
16915,0
42726,0
45574,1
40924,0
56441,0
29099,0
50077,0
51893,0
39828,0
48149,0
8272,0
48900,0
3543,0
27342,0
9423,1
42386,0
11136,1
5265,0
51959,1
34724,0
11813,0
38593,0
54608,0
44038,0
59859,0
642,0
57719,0
11687,0
33772,0
11160,0
48907,0
5144,1
13903,0
52979,0
18712,0
39850,0
12958,0
26810,1
50978,0
30582,0
29609,0
28852,1
7797,0
55598,0
30203,1
43937,0
26900,0
16168,0
18908,1
45774,0
13212,0
21571,1
40591,1
27457,0
28890,0
30594,0
51379,0
21088,0
25472,0
42583,0
32104,0
42086,0
19974,0
14755,0
46810,0
10953,0
18957,0
3390,0
58451,0
24659,0
19607,0
50248,0
29104,0
49386,0
25845,1
32283,0
20511,0
23971,0
40400,0
32303,0
33730,0
53526,0
7786,1
17282,0
31273,0
28161,0
34780,0
57170,0
51549,1
51947,0
16256,0
49162,0
11209,1
42508,0
47082,0
24106,0
252,0
54287,0
16135,1
27038,0
44624,0
55255,0
6975,0
39433,0
19967,1
35950,0
29970,0
27508,0
57311,0
15801,0
19903,0
49702,0
23453,0
23789,0
18178,0
19871,0
33564,0
30117,0
58205,0
32022,0
46834,0
29723,0
10221,1
19302,0
19935,0
33327,0
37699,0
58608,0
1667,0
24200,0
31165,0
50230,0
30577,0
41723,0
55704,1
20894,0
1630,0
45989,0
5988,0
41189,0
23396,0
59650,1
13060,0
45203,0
1830,0
29358,0
22179,0
8390,0
33844,0
3946,0
5193,0
39174,0
33049,0
7814,1
9795,0
27076,0
20459,0
56721,0
56436,0
2162,0
43693,0
10287,1
42989,0
31100,0
43034,0
29625,0
55269,1
45386,0
23445,0
40336,0
15670,0
21867,0
2583,0
34624,0
18581,0
48275,0
26422,0
9038,0
11850,0
7009,1
11569,0
37767,0
51306,0
55976,0
52267,0
52104,0
31651,0
53209,0
41659,0
17350,0
22977,0
28066,0
12880,0
34142,1
8154,0
42208,0
57152,0
10269,0
53241,0
26997,1
17544,0
51299,0
8539,0
23363,0
49790,0
46659,0
44000,0
14195,0
46691,0
49159,0
35798,0
48330,0
28368,0
39285,0
23654,0
17128,0
58434,1
1327,0
16269,0
40742,0
1083,0
19218,0
35215,0
5696,0
8348,0
44259,0
41729,1
6118,0
44325,0
22858,0
11971,0
38729,0
30585,0
16207,0
31484,0
23049,0
29422,0
51179,1
23806,0
