,age,body_type,diet,drinks,drugs,height,sex,smokes
25370,21,fit,anything,0,0,73.0,m,no
25371,36,fit,vegetarian,1,0,69.0,f,no
25372,18,average,anything,1,0,70.0,m,no
25373,27,average,anything,1,0,69.0,m,no
25374,20,larger,anything,1,0,68.0,f,no
25375,38,fit,anything,1,0,72.0,m,no
25376,28,fit,anything,1,0,73.0,m,no
25377,30,unknown,anything,2,1,65.0,f,no
25378,32,fit,anything,1,1,67.0,m,yes
25379,47,fit,vegetarian,0,0,73.0,m,no
25380,35,fit,vegetarian,1,0,67.0,f,no
25381,42,unknown,anything,1,0,66.0,f,no
25382,24,average,anything,1,0,69.0,m,no
25383,35,fit,anything,1,0,67.0,m,no
25384,33,fit,anything,1,0,72.0,m,no
25385,37,fit,vegetarian,1,0,64.0,f,no
25386,48,fit,anything,1,0,65.0,f,no
25387,38,unknown,anything,1,0,70.0,m,no
25388,30,fit,anything,1,0,68.0,m,no
25389,30,average,anything,1,0,69.0,m,no
25390,38,fit,anything,1,1,70.0,m,no
25391,30,unknown,anything,1,1,63.0,f,no
25392,19,fit,anything,1,0,69.0,m,no
25393,44,fit,anything,1,1,67.0,m,no
25394,32,average,anything,1,1,67.0,f,no
25395,39,fit,anything,0,0,74.0,m,no
25396,23,larger,anything,1,1,70.0,m,yes
25397,26,fit,anything,0,0,69.0,m,no
25398,32,fit,other,1,0,69.0,m,no
25399,26,fit,other,1,1,70.0,m,no
25400,30,average,anything,1,0,76.0,m,no
25401,35,fit,anything,1,0,72.0,m,no
25402,38,unknown,anything,1,0,67.0,f,no
25403,49,larger,anything,1,1,73.0,m,no
25404,34,fit,anything,1,0,69.0,m,no
25405,40,average,other,1,0,62.0,f,no
25406,39,average,anything,1,0,73.0,m,no
25407,20,average,anything,2,0,67.0,f,yes
25408,25,fit,vegan,1,0,73.0,m,no
25409,32,fit,anything,1,0,76.0,m,yes
25410,26,fit,other,1,0,68.0,m,yes
25411,26,fit,anything,1,1,73.0,m,no
25412,37,average,anything,1,0,70.0,m,no
25413,32,average,anything,1,0,62.0,f,no
25414,32,fit,anything,1,0,68.0,m,no
25415,21,larger,anything,1,0,71.0,f,no
25416,28,fit,anything,1,0,71.0,m,no
25417,23,larger,anything,1,0,69.0,f,no
25418,28,average,anything,0,0,65.0,f,no
25419,28,fit,anything,2,1,75.0,m,no
25420,29,unknown,vegetarian,1,0,71.0,m,no
25421,29,unknown,anything,1,0,75.0,m,no
25422,27,fit,anything,1,0,73.0,m,no
25423,32,unknown,vegetarian,1,0,68.0,f,no
25424,45,fit,anything,1,0,72.0,m,no
25425,35,fit,anything,1,0,69.0,m,no
25426,32,fit,anything,1,0,69.0,m,no
25427,29,fit,vegetarian,1,0,72.0,m,no
25428,21,larger,anything,1,0,68.0,m,no
25429,22,average,anything,2,0,72.0,m,no
25430,27,average,anything,2,1,70.0,m,no
25431,25,larger,anything,1,1,64.0,f,yes
25432,23,fit,anything,1,0,71.0,m,no
25433,25,average,vegetarian,1,0,68.0,m,no
25434,22,fit,vegetarian,1,0,76.0,m,no
25435,54,fit,vegetarian,2,1,69.0,m,no
25436,36,larger,anything,1,0,65.0,f,no
25437,25,average,vegetarian,1,0,70.0,m,no
25438,36,fit,anything,1,0,62.0,f,no
25439,25,fit,anything,1,1,72.0,m,no
25440,32,average,anything,1,1,73.0,m,yes
25441,33,fit,anything,1,0,69.0,f,no
25442,28,larger,anything,1,0,67.0,f,no
25443,29,average,vegetarian,1,1,66.0,m,yes
25444,49,fit,anything,0,0,65.0,f,no
25445,25,fit,anything,1,0,64.0,f,no
25446,35,fit,anything,1,0,66.0,f,no
25447,37,average,vegetarian,1,0,67.0,f,no
25448,32,fit,anything,1,0,66.0,f,no
25449,29,average,anything,1,0,63.0,f,no
25450,23,average,anything,2,1,67.0,m,no
25451,46,fit,anything,1,0,63.0,f,no
25452,62,unknown,anything,0,0,62.0,f,no
25453,30,unknown,anything,1,0,68.0,f,no
25454,23,fit,other,1,0,65.0,f,no
25455,43,average,anything,1,0,63.0,f,no
25456,24,average,anything,1,0,64.0,f,no
25457,27,average,anything,1,0,65.0,f,yes
25458,38,fit,anything,1,0,63.0,f,no
25459,57,average,anything,1,0,66.0,f,no
25460,21,unknown,anything,1,0,64.0,f,no
25461,24,unknown,anything,1,0,63.0,f,no
25462,28,average,anything,1,0,66.0,f,no
25463,26,unknown,anything,2,0,69.0,f,no
25464,24,unknown,vegetarian,1,1,63.0,f,no
25465,35,fit,vegetarian,1,0,67.0,f,no
25466,37,fit,anything,1,0,64.0,f,no
25467,43,fit,anything,1,0,69.0,f,no
25468,29,average,anything,1,0,60.0,f,no
25469,46,fit,anything,1,0,65.0,f,no
25470,57,fit,vegetarian,1,0,66.0,f,no
25471,49,average,anything,1,0,62.0,f,no
25472,28,average,anything,1,0,62.0,f,no
25473,33,fit,anything,1,0,66.0,f,no
25474,32,fit,anything,1,0,67.0,m,no
25475,32,larger,anything,1,0,68.0,f,no
25476,48,average,anything,1,0,68.0,f,no
25477,27,average,anything,1,0,72.0,m,no
25478,37,average,anything,1,0,63.0,f,no
25479,25,average,anything,1,0,66.0,f,no
25480,34,fit,anything,1,0,69.0,m,no
25481,44,fit,other,1,0,72.0,m,no
25482,37,fit,anything,1,0,67.0,f,no
25483,62,average,anything,2,0,72.0,m,no
25484,56,larger,anything,0,0,66.0,f,no
25485,37,fit,anything,1,0,72.0,m,no
25486,46,fit,anything,1,0,66.0,f,no
25487,39,fit,other,1,0,67.0,f,no
25488,28,fit,vegetarian,1,0,84.0,m,yes
25489,28,average,anything,1,0,68.0,f,no
25490,32,fit,anything,1,0,68.0,m,no
25491,27,average,anything,1,0,61.0,f,no
25492,55,average,anything,1,0,69.0,m,no
25493,35,average,anything,1,0,67.0,m,no
25494,31,fit,anything,1,0,64.0,f,no
25495,32,fit,vegetarian,1,0,66.0,f,no
25496,53,fit,vegan,1,0,67.0,f,no
25497,43,average,vegetarian,1,0,62.0,f,no
25498,50,fit,anything,2,0,70.0,m,no
25499,26,fit,anything,1,0,65.0,f,no
25500,21,unknown,anything,1,0,67.0,f,no
25501,35,fit,anything,1,1,69.0,m,no
25502,23,average,anything,1,1,73.0,m,yes
25503,28,average,anything,1,0,69.0,m,no
25504,32,unknown,anything,1,1,63.0,f,no
25505,38,fit,anything,1,0,70.0,f,no
25506,34,fit,anything,1,0,68.0,f,no
25507,23,average,anything,1,0,66.0,m,no
25508,35,fit,anything,1,0,62.0,f,no
25509,35,fit,anything,1,0,72.0,m,no
25510,34,fit,anything,1,1,63.0,f,no
25511,43,unknown,anything,1,0,67.0,f,no
25512,29,average,anything,1,0,68.0,m,no
25513,36,fit,anything,1,0,60.0,f,no
25514,28,larger,anything,1,0,66.0,f,yes
25515,37,larger,anything,1,0,68.0,m,no
25516,42,fit,anything,1,0,68.0,f,no
25517,60,unknown,anything,0,0,67.0,f,no
25518,27,fit,anything,1,0,62.0,f,no
25519,25,average,anything,1,0,65.0,f,no
25520,19,average,anything,1,0,66.0,f,no
25521,29,fit,anything,1,0,71.0,f,no
25522,24,average,anything,1,0,66.0,f,no
25523,32,fit,anything,1,0,67.0,f,no
25524,31,fit,vegetarian,1,0,65.0,f,no
25525,35,fit,anything,1,0,70.0,f,no
25526,29,average,anything,1,0,67.0,m,yes
25527,48,fit,anything,1,0,65.0,f,no
25528,33,larger,anything,1,0,64.0,f,no
25529,27,unknown,anything,1,0,70.0,m,no
25530,28,average,anything,1,0,66.0,f,no
25531,27,fit,anything,1,0,67.0,f,no
25532,29,fit,anything,1,0,66.0,f,no
25533,27,fit,anything,1,0,65.0,f,no
25534,39,fit,anything,1,0,69.0,f,no
25535,36,larger,vegetarian,1,1,65.0,f,no
25536,56,fit,anything,1,0,66.0,f,no
25537,49,average,anything,1,0,64.0,f,no
25538,28,average,anything,1,0,74.0,m,no
25539,26,unknown,anything,1,0,72.0,m,no
25540,33,fit,anything,1,0,64.0,f,no
25541,50,larger,vegetarian,1,0,67.0,f,no
25542,36,average,anything,1,0,67.0,m,no
25543,24,unknown,anything,1,0,74.0,m,no
25544,42,fit,anything,2,0,67.0,m,no
25545,30,fit,anything,1,0,64.0,f,no
25546,26,fit,anything,1,0,60.0,f,no
25547,25,average,anything,1,0,73.0,m,no
25548,38,fit,anything,1,0,70.0,m,yes
25549,44,fit,vegetarian,1,0,69.0,f,no
25550,56,average,anything,2,0,62.0,f,no
25551,40,fit,anything,1,0,66.0,f,no
25552,61,fit,kosher,1,0,67.0,f,yes
25553,29,fit,anything,1,0,74.0,m,no
25554,36,fit,anything,1,0,67.0,f,no
25555,31,average,anything,1,0,66.0,f,no
25556,27,average,anything,1,0,66.0,f,no
25557,41,larger,anything,1,0,63.0,f,no
25558,31,unknown,anything,0,0,71.0,m,no
25559,52,larger,anything,0,0,70.0,f,no
25560,29,average,anything,1,0,64.0,f,no
25561,43,fit,anything,1,0,66.0,f,no
25562,23,average,anything,1,0,61.0,f,no
25563,24,fit,anything,1,0,60.0,f,no
25564,34,fit,anything,1,0,68.0,m,no
25565,26,fit,vegetarian,1,1,69.0,m,no
25566,27,larger,anything,1,1,60.0,f,no
25567,40,fit,anything,1,0,65.0,f,no
25568,40,fit,anything,1,0,67.0,m,no
25569,28,larger,anything,1,0,62.0,f,yes
25570,31,fit,vegan,1,0,69.0,m,yes
25571,41,fit,anything,1,0,60.0,f,no
25572,35,fit,anything,1,0,70.0,m,no
25573,39,fit,anything,1,0,64.0,f,no
25574,42,average,anything,1,0,67.0,f,yes
25575,31,unknown,anything,1,0,60.0,f,no
25576,28,unknown,anything,1,0,66.0,f,no
25577,41,fit,anything,1,0,69.0,f,no
25578,20,average,anything,1,0,62.0,f,no
25579,40,larger,anything,1,0,71.0,m,no
25580,32,average,anything,1,1,67.0,f,no
25581,35,larger,anything,1,0,68.0,f,no
25582,25,average,anything,1,0,66.0,m,no
25583,29,average,anything,1,0,72.0,m,no
25584,37,unknown,anything,2,0,65.0,f,no
25585,24,average,anything,2,1,64.0,f,yes
25586,31,average,anything,1,0,67.0,f,no
25587,44,fit,anything,1,0,68.0,f,no
25588,32,average,anything,1,0,65.0,f,no
25589,31,average,anything,1,0,66.0,f,no
25590,36,average,anything,1,0,64.0,f,no
25591,59,fit,anything,1,0,64.0,f,no
25592,20,average,anything,1,1,66.0,m,no
25593,48,fit,anything,1,0,72.0,m,no
25594,26,fit,anything,1,0,72.0,m,no
25595,42,larger,anything,1,0,67.0,f,no
25596,43,fit,anything,1,0,60.0,f,no
25597,40,fit,anything,1,0,67.0,f,no
25598,26,fit,anything,1,0,71.0,f,no
25599,39,fit,anything,1,0,70.0,m,no
25600,27,fit,anything,1,1,68.0,f,no
25601,32,fit,anything,1,1,66.0,f,no
25602,33,fit,anything,1,0,73.0,m,no
25603,32,fit,anything,1,0,73.0,m,no
25604,27,average,anything,1,0,64.0,f,no
25605,30,average,anything,1,0,60.0,f,no
25606,34,average,other,1,0,67.0,f,yes
25607,39,fit,anything,2,1,68.0,m,yes
25608,30,unknown,anything,1,0,66.0,f,yes
25609,28,fit,anything,1,1,72.0,m,no
25610,25,average,anything,1,0,62.0,f,no
25611,39,average,vegetarian,1,1,68.0,f,yes
25612,34,average,anything,1,0,62.0,f,no
25613,34,average,anything,1,0,69.0,f,no
25614,31,larger,anything,1,0,64.0,f,no
25615,23,fit,anything,1,0,71.0,f,no
25616,66,larger,anything,0,0,65.0,f,no
25617,34,fit,anything,1,0,66.0,f,no
25618,26,unknown,anything,1,0,69.0,m,no
25619,53,fit,anything,1,1,65.0,f,no
25620,36,average,anything,1,0,74.0,m,yes
25621,33,fit,anything,1,0,65.0,f,no
25622,38,average,anything,1,0,62.0,f,no
25623,28,average,anything,1,0,65.0,f,no
25624,38,fit,anything,1,0,73.0,m,no
25625,20,fit,vegetarian,1,0,74.0,m,no
25626,23,average,vegetarian,1,0,64.0,f,no
25627,40,fit,anything,1,0,66.0,f,no
25628,34,fit,anything,1,1,71.0,m,no
25629,26,average,anything,1,0,66.0,f,no
25630,29,average,anything,2,0,65.0,f,yes
25631,19,average,anything,1,0,68.0,f,no
25632,48,larger,anything,1,0,65.0,f,no
25633,35,larger,anything,1,0,74.0,m,no
25634,42,average,anything,2,1,72.0,m,no
25635,28,fit,anything,1,0,65.0,m,no
25636,31,fit,vegetarian,1,0,66.0,f,no
25637,26,average,anything,1,0,71.0,m,no
25638,25,average,anything,1,1,61.0,f,no
25639,25,unknown,anything,1,0,69.0,m,no
25640,41,fit,anything,1,0,62.0,f,yes
25641,28,unknown,anything,1,0,73.0,m,no
25642,25,average,vegetarian,1,0,70.0,m,no
25643,35,fit,anything,1,0,71.0,m,no
25644,44,fit,anything,1,0,70.0,m,no
25645,44,larger,vegetarian,1,1,76.0,m,no
25646,28,fit,halal,1,0,63.0,m,no
25647,27,average,anything,1,0,72.0,m,no
25648,63,fit,anything,1,0,60.0,f,no
25649,25,fit,anything,1,0,66.0,m,no
25650,49,fit,anything,1,0,63.0,f,no
25651,32,larger,anything,1,0,69.0,f,yes
25652,46,unknown,anything,1,0,62.0,f,no
25653,34,average,anything,2,0,66.0,m,yes
25654,38,larger,anything,1,0,72.0,m,no
25655,39,larger,anything,1,0,70.0,m,no
25656,33,fit,anything,1,0,70.0,m,no
25657,24,average,other,1,0,70.0,m,no
25658,31,average,anything,1,1,64.0,f,no
25659,39,unknown,anything,1,0,72.0,m,yes
25660,46,average,anything,1,0,65.0,f,no
25661,27,larger,anything,1,0,74.0,m,no
25662,22,larger,anything,2,1,74.0,m,no
25663,35,larger,anything,2,0,67.0,f,no
25664,35,larger,anything,2,0,67.0,f,no
25665,19,average,anything,1,2,62.0,f,no
25666,49,larger,anything,1,0,64.0,f,no
25667,20,average,other,0,0,68.0,f,no
25668,32,fit,anything,1,0,74.0,m,no
25669,29,fit,anything,1,0,71.0,m,no
25670,36,fit,anything,1,0,70.0,m,no
25671,35,fit,anything,1,0,63.0,f,no
25672,44,fit,anything,1,0,69.0,m,no
25673,23,unknown,anything,1,0,70.0,m,no
25674,28,unknown,vegetarian,1,0,67.0,m,no
25675,40,average,anything,1,0,69.0,f,no
25676,24,average,anything,1,0,59.0,f,no
25677,25,average,anything,1,0,63.0,f,no
25678,34,larger,anything,1,0,65.0,f,no
25679,31,larger,anything,1,1,66.0,f,no
25680,27,average,vegetarian,1,0,67.0,f,no
25681,45,average,vegetarian,1,0,64.0,f,no
25682,21,average,anything,1,0,70.0,m,no
25683,24,larger,anything,2,0,74.0,f,yes
25684,35,fit,anything,1,0,77.0,m,no
25685,35,fit,anything,1,0,69.0,m,no
25686,29,fit,anything,1,0,72.0,m,no
25687,28,average,anything,1,0,70.0,m,no
25688,41,average,anything,1,1,66.0,m,no
25689,39,fit,anything,2,0,73.0,m,no
25690,33,average,anything,1,0,59.0,f,no
25691,26,average,anything,1,1,71.0,m,yes
25692,32,average,anything,1,1,66.0,f,yes
25693,29,average,anything,1,0,62.0,f,no
25694,51,average,anything,1,0,64.0,f,no
25695,21,larger,anything,1,0,65.0,f,no
25696,31,fit,halal,1,1,75.0,m,no
25697,44,fit,anything,1,0,72.0,m,no
25698,28,average,anything,1,0,63.0,f,no
25699,51,larger,anything,1,0,65.0,f,no
25700,26,fit,anything,1,0,63.0,f,no
25701,30,average,anything,1,0,70.0,m,no
25702,26,average,anything,1,0,70.0,m,yes
25703,30,fit,anything,2,0,75.0,m,no
25704,29,fit,vegetarian,1,1,73.0,m,no
25705,25,fit,anything,1,0,68.0,f,no
25706,57,larger,vegetarian,1,0,68.0,f,no
25707,45,average,anything,1,0,69.0,m,no
25708,21,larger,anything,1,0,68.0,f,no
25709,44,fit,anything,2,0,68.0,m,no
25710,32,unknown,anything,1,0,67.0,m,yes
25711,24,larger,anything,2,2,68.0,f,no
25712,24,larger,anything,1,0,67.0,f,no
25713,33,average,anything,1,0,72.0,m,no
25714,34,fit,anything,1,1,64.0,f,no
25715,42,larger,anything,1,0,68.0,f,yes
25716,36,fit,anything,1,0,72.0,m,no
25717,24,unknown,anything,1,0,65.0,f,no
25718,35,average,anything,1,0,66.0,f,yes
25719,27,fit,vegetarian,1,0,65.0,f,no
25720,25,fit,anything,1,0,65.0,f,no
25721,29,average,anything,1,0,63.0,f,no
25722,33,unknown,anything,1,1,65.0,f,no
25723,43,average,anything,1,0,63.0,f,no
25724,29,fit,kosher,1,0,65.0,f,no
25725,25,fit,anything,1,1,61.0,f,no
25726,30,fit,other,2,1,73.0,m,yes
25727,33,larger,anything,1,0,67.0,f,no
25728,25,larger,anything,1,0,65.0,f,no
25729,50,unknown,anything,1,1,72.0,m,no
25730,26,fit,anything,1,0,63.0,f,no
25731,23,average,anything,1,0,67.0,m,no
25732,28,larger,other,1,1,62.0,f,yes
25733,38,average,other,2,1,70.0,m,yes
25734,32,larger,anything,1,1,71.0,m,yes
25735,30,average,anything,1,0,68.0,f,no
25736,38,unknown,anything,1,0,76.0,m,no
25737,31,larger,anything,1,1,72.0,m,yes
25738,43,fit,anything,1,0,68.0,f,no
25739,32,average,anything,1,0,64.0,f,no
25740,37,average,anything,2,0,64.0,f,no
25741,58,average,anything,1,0,63.0,f,no
25742,28,larger,anything,1,0,63.0,f,no
25743,45,fit,anything,2,0,67.0,f,no
25744,20,average,anything,2,1,63.0,f,no
25745,23,average,anything,1,1,68.0,m,no
25746,41,average,anything,1,0,72.0,m,no
25747,33,average,anything,1,0,64.0,f,no
25748,35,larger,anything,1,0,66.0,f,no
25749,27,unknown,anything,1,0,62.0,f,no
25750,38,fit,anything,1,0,64.0,f,yes
25751,27,fit,anything,2,0,73.0,m,no
25752,35,fit,anything,1,1,64.0,f,no
25753,19,larger,anything,0,0,61.0,f,no
25754,25,average,vegetarian,1,0,70.0,f,no
25755,24,larger,vegetarian,1,0,64.0,f,no
25756,35,fit,anything,2,0,69.0,f,no
25757,29,average,anything,1,0,67.0,f,no
25758,47,larger,anything,1,0,66.0,f,no
25759,27,average,anything,1,0,68.0,m,no
25760,26,average,anything,1,0,66.0,f,no
25761,23,fit,anything,1,0,71.0,m,no
25762,33,average,anything,1,0,65.0,f,no
25763,26,fit,anything,1,0,69.0,m,no
25764,35,fit,anything,1,0,73.0,m,no
25765,42,fit,anything,1,1,66.0,m,no
25766,23,fit,anything,1,0,69.0,m,no
25767,34,average,other,1,1,60.0,f,yes
25768,54,fit,anything,1,0,64.0,f,no
25769,47,average,anything,1,0,71.0,m,no
25770,36,average,anything,2,0,63.0,f,no
25771,29,larger,anything,1,1,67.0,f,no
25772,24,average,anything,1,0,67.0,m,no
25773,26,fit,vegetarian,1,1,72.0,m,no
25774,28,larger,vegetarian,1,1,74.0,m,no
25775,36,average,anything,1,0,66.0,f,no
25776,40,larger,anything,1,0,60.0,f,yes
25777,47,average,anything,1,1,69.0,f,no
25778,34,larger,anything,1,0,65.0,f,no
25779,48,fit,anything,1,0,64.0,f,no
25780,31,fit,anything,1,1,65.0,f,no
25781,40,fit,anything,1,1,74.0,m,yes
25782,44,fit,anything,1,0,61.0,f,no
25783,37,unknown,anything,1,0,71.0,m,no
25784,50,larger,anything,1,0,62.0,f,no
25785,31,fit,anything,1,1,62.0,f,no
25786,25,fit,other,1,1,68.0,m,no
25787,28,fit,anything,1,0,68.0,f,no
25788,35,fit,anything,1,0,71.0,m,yes
25789,37,unknown,anything,1,0,74.0,m,no
25790,30,fit,anything,1,0,78.0,m,no
25791,37,fit,vegan,0,0,66.0,m,no
25792,32,larger,vegetarian,1,1,68.0,f,no
25793,30,larger,anything,1,0,70.0,m,yes
25794,44,fit,anything,1,0,67.0,f,no
25795,52,fit,anything,1,0,72.0,f,no
25796,29,unknown,anything,1,1,69.0,f,yes
25797,35,fit,anything,1,0,64.0,f,no
25798,20,average,anything,0,0,67.0,f,no
25799,49,average,anything,0,0,60.0,f,no
25800,21,larger,anything,1,0,70.0,m,no
25801,40,larger,anything,1,0,62.0,f,no
25802,27,average,anything,1,0,69.0,f,no
25803,26,average,anything,1,0,71.0,m,no
25804,51,fit,anything,1,0,67.0,f,no
25805,21,larger,anything,1,0,67.0,f,no
25806,44,fit,anything,1,0,63.0,m,no
25807,32,larger,vegetarian,1,0,63.0,f,no
25808,28,fit,anything,2,0,73.0,m,no
25809,27,fit,anything,1,0,73.0,m,no
25810,54,larger,anything,1,0,71.0,m,no
25811,31,fit,anything,1,0,69.0,f,no
25812,25,fit,vegetarian,1,0,74.0,m,no
25813,30,fit,anything,1,0,68.0,m,no
25814,23,fit,anything,1,0,70.0,m,no
25815,24,fit,anything,1,0,67.0,m,no
25816,25,fit,vegetarian,1,0,74.0,m,yes
25817,23,average,anything,1,1,70.0,m,no
25818,32,larger,vegetarian,1,1,64.0,f,no
25819,32,fit,anything,2,0,73.0,m,no
25820,44,fit,anything,0,0,70.0,m,no
25821,22,average,anything,1,0,71.0,m,no
25822,45,fit,anything,1,0,74.0,m,no
25823,27,larger,anything,1,0,67.0,f,no
25824,32,larger,anything,1,0,62.0,f,no
25825,44,average,anything,1,0,73.0,m,yes
25826,42,average,anything,1,0,72.0,m,no
25827,29,average,other,1,0,76.0,m,no
25828,33,average,anything,0,0,64.0,f,no
25829,36,larger,anything,1,0,60.0,f,no
25830,37,larger,anything,1,1,69.0,f,no
25831,22,larger,anything,1,1,66.0,f,no
25832,36,fit,anything,1,0,74.0,f,no
25833,32,fit,other,1,0,73.0,m,no
25834,36,fit,vegetarian,1,0,66.0,f,no
25835,24,fit,anything,1,0,74.0,m,no
25836,40,fit,anything,1,0,70.0,m,no
25837,34,fit,anything,1,0,74.0,m,no
25838,51,fit,anything,1,0,72.0,m,no
25839,39,larger,vegetarian,1,0,67.0,f,no
25840,33,fit,vegetarian,1,0,67.0,f,no
25841,35,fit,anything,1,0,62.0,f,no
25842,37,average,anything,2,1,76.0,m,no
25843,38,average,anything,1,0,68.0,m,no
25844,38,average,anything,1,0,69.0,m,no
25845,42,larger,anything,1,1,66.0,f,no
25846,40,fit,anything,2,0,73.0,m,no
25847,28,average,anything,2,1,73.0,m,no
25848,33,larger,anything,1,1,70.0,m,no
25849,36,average,anything,1,0,65.0,f,no
25850,24,average,vegetarian,1,0,70.0,m,no
25851,37,average,anything,1,0,68.0,f,no
25852,28,average,kosher,1,0,67.0,m,no
25853,26,unknown,anything,1,0,65.0,f,yes
25854,34,average,anything,1,1,69.0,m,yes
25855,29,average,vegetarian,0,0,69.0,m,no
25856,33,average,anything,1,0,65.0,m,no
25857,22,average,anything,1,0,71.0,m,no
25858,47,fit,anything,2,1,73.0,m,no
25859,46,average,vegetarian,1,0,73.0,m,no
25860,28,fit,anything,1,0,74.0,m,no
25861,33,average,anything,1,0,70.0,m,yes
25862,35,average,vegetarian,0,1,72.0,m,yes
25863,21,fit,other,1,0,65.0,m,no
25864,22,average,anything,1,0,70.0,m,no
25865,21,average,anything,1,2,74.0,m,yes
25866,28,fit,anything,1,0,69.0,m,no
25867,21,average,anything,2,1,64.0,f,yes
25868,31,average,vegetarian,1,0,68.0,m,no
25869,31,average,anything,1,0,72.0,m,no
25870,19,fit,other,1,0,72.0,m,no
25871,40,average,anything,2,0,73.0,m,no
25872,36,average,anything,1,0,64.0,f,no
25873,23,average,anything,1,0,70.0,m,no
25874,32,fit,anything,1,0,72.0,m,no
25875,26,average,vegetarian,1,1,72.0,m,no
25876,27,average,anything,1,0,65.0,f,no
25877,26,average,anything,2,1,73.0,m,no
25878,26,larger,anything,1,0,62.0,f,yes
25879,31,unknown,anything,1,0,64.0,f,yes
25880,22,larger,anything,1,2,75.0,m,no
25881,25,fit,anything,1,0,69.0,m,no
25882,25,fit,anything,1,0,68.0,m,no
25883,39,fit,anything,1,0,71.0,m,no
25884,35,average,anything,1,0,66.0,f,no
25885,46,fit,anything,1,0,67.0,f,no
25886,29,unknown,anything,1,1,67.0,f,yes
25887,31,larger,anything,1,0,70.0,m,yes
25888,32,fit,anything,1,0,60.0,f,no
25889,34,fit,vegan,1,1,71.0,m,no
25890,24,average,vegetarian,1,0,65.0,f,no
25891,27,fit,anything,1,0,72.0,m,no
25892,43,fit,anything,1,0,63.0,f,no
25893,25,larger,anything,1,0,69.0,m,yes
25894,35,fit,anything,1,0,74.0,m,no
25895,31,fit,vegetarian,1,0,69.0,m,no
25896,37,larger,anything,1,0,72.0,m,no
25897,46,average,anything,1,0,70.0,m,no
25898,34,fit,anything,1,1,68.0,m,no
25899,45,fit,anything,1,0,70.0,m,yes
25900,32,fit,vegetarian,2,0,69.0,m,yes
25901,26,average,vegetarian,1,1,71.0,f,no
25902,24,larger,anything,1,0,65.0,f,no
25903,24,average,anything,0,0,72.0,m,no
25904,25,unknown,anything,1,0,61.0,f,no
25905,29,fit,anything,1,0,66.0,m,yes
25906,36,fit,anything,1,0,64.0,m,no
25907,45,fit,anything,2,1,68.0,m,no
25908,27,average,anything,2,0,69.0,m,no
25909,32,fit,vegetarian,0,0,70.0,m,no
25910,24,fit,anything,1,0,69.0,m,no
25911,20,larger,anything,1,0,68.0,m,yes
25912,31,average,anything,1,0,69.0,m,no
25913,22,average,anything,2,1,70.0,m,yes
25914,22,average,anything,1,1,71.0,m,no
25915,28,unknown,anything,2,1,72.0,m,no
25916,38,unknown,anything,2,0,70.0,f,no
25917,51,larger,anything,1,0,69.0,m,no
25918,28,fit,other,1,1,72.0,m,no
25919,52,fit,anything,1,0,74.0,m,no
25920,35,average,anything,1,0,69.0,m,no
25921,33,fit,anything,1,0,72.0,m,no
25922,22,fit,anything,1,0,66.0,f,no
25923,27,larger,anything,1,0,71.0,f,yes
25924,40,fit,anything,1,0,75.0,m,no
25925,19,fit,anything,1,1,71.0,f,no
25926,49,fit,anything,0,0,70.0,m,no
25927,44,fit,anything,1,0,70.0,m,no
25928,25,fit,anything,1,0,70.0,m,no
25929,24,fit,anything,1,0,65.0,m,no
25930,28,average,anything,1,0,72.0,m,no
25931,30,fit,anything,1,0,72.0,m,no
25932,26,average,anything,1,0,70.0,m,no
25933,27,fit,other,0,0,68.0,m,no
25934,24,average,anything,0,0,69.0,m,no
25935,47,fit,anything,1,0,72.0,m,no
25936,42,average,anything,0,0,66.0,f,no
25937,43,average,anything,1,0,70.0,m,no
25938,28,average,anything,1,0,67.0,m,no
25939,34,fit,halal,2,1,74.0,m,yes
25940,50,fit,vegetarian,1,0,69.0,f,no
25941,27,average,anything,1,0,62.0,f,no
